"_raw","_time","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,host,index,linecount,pid,process,punct,source,sourcetype,"splunk_server","splunk_server_group",timeendpos,timestartpos
"May  1 16:41:11 metasploitable3-ub1404 sshd[3969]: Failed password for sys from 10.0.2.5 port 60218 ssh2","2025-05-01T19:41:11.000+0300",16,1,41,may,11,thursday,2025,local,,"metasploitable3-ub1404",main,1,3969,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:11 metasploitable3-ub1404 sshd[3967]: Failed password for sys from 10.0.2.5 port 60212 ssh2","2025-05-01T19:41:11.000+0300",16,1,41,may,11,thursday,2025,local,,"metasploitable3-ub1404",main,1,3967,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:09 metasploitable3-ub1404 sshd[3981]: Failed password for sys from 10.0.2.5 port 45790 ssh2","2025-05-01T19:41:09.000+0300",16,1,41,may,9,thursday,2025,local,,"metasploitable3-ub1404",main,1,3981,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:09 metasploitable3-ub1404 sshd[3976]: Failed password for sys from 10.0.2.5 port 60264 ssh2","2025-05-01T19:41:09.000+0300",16,1,41,may,9,thursday,2025,local,,"metasploitable3-ub1404",main,1,3976,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:09 metasploitable3-ub1404 sshd[3978]: Failed password for sys from 10.0.2.5 port 60270 ssh2","2025-05-01T19:41:09.000+0300",16,1,41,may,9,thursday,2025,local,,"metasploitable3-ub1404",main,1,3978,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:09 metasploitable3-ub1404 sshd[3974]: Failed password for sys from 10.0.2.5 port 60244 ssh2","2025-05-01T19:41:09.000+0300",16,1,41,may,9,thursday,2025,local,,"metasploitable3-ub1404",main,1,3974,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:09 metasploitable3-ub1404 sshd[3973]: Failed password for sys from 10.0.2.5 port 60242 ssh2","2025-05-01T19:41:09.000+0300",16,1,41,may,9,thursday,2025,local,,"metasploitable3-ub1404",main,1,3973,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:09 metasploitable3-ub1404 sshd[3971]: Failed password for sys from 10.0.2.5 port 60228 ssh2","2025-05-01T19:41:09.000+0300",16,1,41,may,9,thursday,2025,local,,"metasploitable3-ub1404",main,1,3971,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:09 metasploitable3-ub1404 sshd[3965]: Failed password for sys from 10.0.2.5 port 60200 ssh2","2025-05-01T19:41:09.000+0300",16,1,41,may,9,thursday,2025,local,,"metasploitable3-ub1404",main,1,3965,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:09 metasploitable3-ub1404 sshd[3983]: Failed password for sys from 10.0.2.5 port 45794 ssh2","2025-05-01T19:41:09.000+0300",16,1,41,may,9,thursday,2025,local,,"metasploitable3-ub1404",main,1,3983,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:09 metasploitable3-ub1404 sshd[3969]: Failed password for sys from 10.0.2.5 port 60218 ssh2","2025-05-01T19:41:09.000+0300",16,1,41,may,9,thursday,2025,local,,"metasploitable3-ub1404",main,1,3969,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:09 metasploitable3-ub1404 sshd[3967]: Failed password for sys from 10.0.2.5 port 60212 ssh2","2025-05-01T19:41:09.000+0300",16,1,41,may,9,thursday,2025,local,,"metasploitable3-ub1404",main,1,3967,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:07 metasploitable3-ub1404 sshd[3981]: Failed password for sys from 10.0.2.5 port 45790 ssh2","2025-05-01T19:41:07.000+0300",16,1,41,may,7,thursday,2025,local,,"metasploitable3-ub1404",main,1,3981,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:07 metasploitable3-ub1404 sshd[3976]: Failed password for sys from 10.0.2.5 port 60264 ssh2","2025-05-01T19:41:07.000+0300",16,1,41,may,7,thursday,2025,local,,"metasploitable3-ub1404",main,1,3976,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:07 metasploitable3-ub1404 sshd[3978]: Failed password for sys from 10.0.2.5 port 60270 ssh2","2025-05-01T19:41:07.000+0300",16,1,41,may,7,thursday,2025,local,,"metasploitable3-ub1404",main,1,3978,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:07 metasploitable3-ub1404 sshd[3974]: Failed password for sys from 10.0.2.5 port 60244 ssh2","2025-05-01T19:41:07.000+0300",16,1,41,may,7,thursday,2025,local,,"metasploitable3-ub1404",main,1,3974,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:07 metasploitable3-ub1404 sshd[3973]: Failed password for sys from 10.0.2.5 port 60242 ssh2","2025-05-01T19:41:07.000+0300",16,1,41,may,7,thursday,2025,local,,"metasploitable3-ub1404",main,1,3973,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:07 metasploitable3-ub1404 sshd[3971]: Failed password for sys from 10.0.2.5 port 60228 ssh2","2025-05-01T19:41:07.000+0300",16,1,41,may,7,thursday,2025,local,,"metasploitable3-ub1404",main,1,3971,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:07 metasploitable3-ub1404 sshd[3965]: Failed password for sys from 10.0.2.5 port 60200 ssh2","2025-05-01T19:41:07.000+0300",16,1,41,may,7,thursday,2025,local,,"metasploitable3-ub1404",main,1,3965,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:07 metasploitable3-ub1404 sshd[3969]: Failed password for sys from 10.0.2.5 port 60218 ssh2","2025-05-01T19:41:07.000+0300",16,1,41,may,7,thursday,2025,local,,"metasploitable3-ub1404",main,1,3969,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:07 metasploitable3-ub1404 sshd[3967]: Failed password for sys from 10.0.2.5 port 60212 ssh2","2025-05-01T19:41:07.000+0300",16,1,41,may,7,thursday,2025,local,,"metasploitable3-ub1404",main,1,3967,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:07 metasploitable3-ub1404 sshd[3921]: Failed password for sys from 10.0.2.5 port 58256 ssh2","2025-05-01T19:41:07.000+0300",16,1,41,may,7,thursday,2025,local,,"metasploitable3-ub1404",main,1,3921,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:05 metasploitable3-ub1404 sshd[3915]: Failed password for sys from 10.0.2.5 port 58212 ssh2","2025-05-01T19:41:05.000+0300",16,1,41,may,5,thursday,2025,local,,"metasploitable3-ub1404",main,1,3915,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:05 metasploitable3-ub1404 sshd[3919]: Failed password for sys from 10.0.2.5 port 58230 ssh2","2025-05-01T19:41:05.000+0300",16,1,41,may,5,thursday,2025,local,,"metasploitable3-ub1404",main,1,3919,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:05 metasploitable3-ub1404 sshd[3965]: Failed password for sys from 10.0.2.5 port 60200 ssh2","2025-05-01T19:41:05.000+0300",16,1,41,may,5,thursday,2025,local,,"metasploitable3-ub1404",main,1,3965,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:05 metasploitable3-ub1404 sshd[3913]: Failed password for sys from 10.0.2.5 port 58196 ssh2","2025-05-01T19:41:05.000+0300",16,1,41,may,5,thursday,2025,local,,"metasploitable3-ub1404",main,1,3913,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:05 metasploitable3-ub1404 sshd[3917]: Failed password for sys from 10.0.2.5 port 58216 ssh2","2025-05-01T19:41:05.000+0300",16,1,41,may,5,thursday,2025,local,,"metasploitable3-ub1404",main,1,3917,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:05 metasploitable3-ub1404 sshd[3911]: Failed password for sys from 10.0.2.5 port 58178 ssh2","2025-05-01T19:41:05.000+0300",16,1,41,may,5,thursday,2025,local,,"metasploitable3-ub1404",main,1,3911,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:05 metasploitable3-ub1404 sshd[3905]: Failed password for sys from 10.0.2.5 port 58140 ssh2","2025-05-01T19:41:05.000+0300",16,1,41,may,5,thursday,2025,local,,"metasploitable3-ub1404",main,1,3905,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:05 metasploitable3-ub1404 sshd[3907]: Failed password for sys from 10.0.2.5 port 58148 ssh2","2025-05-01T19:41:05.000+0300",16,1,41,may,5,thursday,2025,local,,"metasploitable3-ub1404",main,1,3907,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:05 metasploitable3-ub1404 sshd[3921]: Failed password for sys from 10.0.2.5 port 58256 ssh2","2025-05-01T19:41:05.000+0300",16,1,41,may,5,thursday,2025,local,,"metasploitable3-ub1404",main,1,3921,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:05 metasploitable3-ub1404 sshd[3909]: Failed password for sys from 10.0.2.5 port 58162 ssh2","2025-05-01T19:41:05.000+0300",16,1,41,may,5,thursday,2025,local,,"metasploitable3-ub1404",main,1,3909,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:03 metasploitable3-ub1404 sshd[3915]: Failed password for sys from 10.0.2.5 port 58212 ssh2","2025-05-01T19:41:03.000+0300",16,1,41,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,3915,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:03 metasploitable3-ub1404 sshd[3919]: Failed password for sys from 10.0.2.5 port 58230 ssh2","2025-05-01T19:41:03.000+0300",16,1,41,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,3919,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:03 metasploitable3-ub1404 sshd[3913]: Failed password for sys from 10.0.2.5 port 58196 ssh2","2025-05-01T19:41:03.000+0300",16,1,41,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,3913,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:03 metasploitable3-ub1404 sshd[3917]: Failed password for sys from 10.0.2.5 port 58216 ssh2","2025-05-01T19:41:03.000+0300",16,1,41,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,3917,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:03 metasploitable3-ub1404 sshd[3911]: Failed password for sys from 10.0.2.5 port 58178 ssh2","2025-05-01T19:41:03.000+0300",16,1,41,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,3911,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:03 metasploitable3-ub1404 sshd[3909]: Failed password for sys from 10.0.2.5 port 58162 ssh2","2025-05-01T19:41:03.000+0300",16,1,41,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,3909,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:02 metasploitable3-ub1404 sshd[3903]: Failed password for sys from 10.0.2.5 port 58136 ssh2","2025-05-01T19:41:02.000+0300",16,1,41,may,2,thursday,2025,local,,"metasploitable3-ub1404",main,1,3903,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:02 metasploitable3-ub1404 sshd[3905]: Failed password for sys from 10.0.2.5 port 58140 ssh2","2025-05-01T19:41:02.000+0300",16,1,41,may,2,thursday,2025,local,,"metasploitable3-ub1404",main,1,3905,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:02 metasploitable3-ub1404 sshd[3907]: Failed password for sys from 10.0.2.5 port 58148 ssh2","2025-05-01T19:41:02.000+0300",16,1,41,may,2,thursday,2025,local,,"metasploitable3-ub1404",main,1,3907,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:02 metasploitable3-ub1404 sshd[3921]: Failed password for sys from 10.0.2.5 port 58256 ssh2","2025-05-01T19:41:02.000+0300",16,1,41,may,2,thursday,2025,local,,"metasploitable3-ub1404",main,1,3921,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:01 metasploitable3-ub1404 sshd[3915]: Failed password for sys from 10.0.2.5 port 58212 ssh2","2025-05-01T19:41:01.000+0300",16,1,41,may,1,thursday,2025,local,,"metasploitable3-ub1404",main,1,3915,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:01 metasploitable3-ub1404 sshd[3919]: Failed password for sys from 10.0.2.5 port 58230 ssh2","2025-05-01T19:41:01.000+0300",16,1,41,may,1,thursday,2025,local,,"metasploitable3-ub1404",main,1,3919,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:01 metasploitable3-ub1404 sshd[3917]: Failed password for sys from 10.0.2.5 port 58216 ssh2","2025-05-01T19:41:01.000+0300",16,1,41,may,1,thursday,2025,local,,"metasploitable3-ub1404",main,1,3917,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:00 metasploitable3-ub1404 sshd[3913]: Failed password for sys from 10.0.2.5 port 58196 ssh2","2025-05-01T19:41:00.000+0300",16,1,41,may,0,thursday,2025,local,,"metasploitable3-ub1404",main,1,3913,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:00 metasploitable3-ub1404 sshd[3911]: Failed password for sys from 10.0.2.5 port 58178 ssh2","2025-05-01T19:41:00.000+0300",16,1,41,may,0,thursday,2025,local,,"metasploitable3-ub1404",main,1,3911,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:00 metasploitable3-ub1404 sshd[3909]: Failed password for sys from 10.0.2.5 port 58162 ssh2","2025-05-01T19:41:00.000+0300",16,1,41,may,0,thursday,2025,local,,"metasploitable3-ub1404",main,1,3909,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:00 metasploitable3-ub1404 sshd[3903]: Failed password for sys from 10.0.2.5 port 58136 ssh2","2025-05-01T19:41:00.000+0300",16,1,41,may,0,thursday,2025,local,,"metasploitable3-ub1404",main,1,3903,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:00 metasploitable3-ub1404 sshd[3905]: Failed password for sys from 10.0.2.5 port 58140 ssh2","2025-05-01T19:41:00.000+0300",16,1,41,may,0,thursday,2025,local,,"metasploitable3-ub1404",main,1,3905,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:00 metasploitable3-ub1404 sshd[3907]: Failed password for sys from 10.0.2.5 port 58148 ssh2","2025-05-01T19:41:00.000+0300",16,1,41,may,0,thursday,2025,local,,"metasploitable3-ub1404",main,1,3907,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:41:00 metasploitable3-ub1404 sshd[3921]: Failed password for sys from 10.0.2.5 port 58256 ssh2","2025-05-01T19:41:00.000+0300",16,1,41,may,0,thursday,2025,local,,"metasploitable3-ub1404",main,1,3921,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:40:59 metasploitable3-ub1404 sshd[3915]: Failed password for sys from 10.0.2.5 port 58212 ssh2","2025-05-01T19:40:59.000+0300",16,1,40,may,59,thursday,2025,local,,"metasploitable3-ub1404",main,1,3915,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:40:59 metasploitable3-ub1404 sshd[3919]: Failed password for sys from 10.0.2.5 port 58230 ssh2","2025-05-01T19:40:59.000+0300",16,1,40,may,59,thursday,2025,local,,"metasploitable3-ub1404",main,1,3919,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:40:59 metasploitable3-ub1404 sshd[3917]: Failed password for sys from 10.0.2.5 port 58216 ssh2","2025-05-01T19:40:59.000+0300",16,1,40,may,59,thursday,2025,local,,"metasploitable3-ub1404",main,1,3917,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:40:58 metasploitable3-ub1404 sshd[3913]: Failed password for sys from 10.0.2.5 port 58196 ssh2","2025-05-01T19:40:58.000+0300",16,1,40,may,58,thursday,2025,local,,"metasploitable3-ub1404",main,1,3913,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:40:58 metasploitable3-ub1404 sshd[3911]: Failed password for sys from 10.0.2.5 port 58178 ssh2","2025-05-01T19:40:58.000+0300",16,1,40,may,58,thursday,2025,local,,"metasploitable3-ub1404",main,1,3911,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:40:58 metasploitable3-ub1404 sshd[3909]: Failed password for sys from 10.0.2.5 port 58162 ssh2","2025-05-01T19:40:58.000+0300",16,1,40,may,58,thursday,2025,local,,"metasploitable3-ub1404",main,1,3909,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:40:58 metasploitable3-ub1404 sshd[3903]: Failed password for sys from 10.0.2.5 port 58136 ssh2","2025-05-01T19:40:58.000+0300",16,1,40,may,58,thursday,2025,local,,"metasploitable3-ub1404",main,1,3903,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:40:58 metasploitable3-ub1404 sshd[3905]: Failed password for sys from 10.0.2.5 port 58140 ssh2","2025-05-01T19:40:58.000+0300",16,1,40,may,58,thursday,2025,local,,"metasploitable3-ub1404",main,1,3905,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:40:58 metasploitable3-ub1404 sshd[3907]: Failed password for sys from 10.0.2.5 port 58148 ssh2","2025-05-01T19:40:58.000+0300",16,1,40,may,58,thursday,2025,local,,"metasploitable3-ub1404",main,1,3907,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:40:58 metasploitable3-ub1404 sshd[3921]: Failed password for sys from 10.0.2.5 port 58256 ssh2","2025-05-01T19:40:58.000+0300",16,1,40,may,58,thursday,2025,local,,"metasploitable3-ub1404",main,1,3921,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:40:57 metasploitable3-ub1404 sshd[3915]: Failed password for sys from 10.0.2.5 port 58212 ssh2","2025-05-01T19:40:57.000+0300",16,1,40,may,57,thursday,2025,local,,"metasploitable3-ub1404",main,1,3915,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:40:57 metasploitable3-ub1404 sshd[3919]: Failed password for sys from 10.0.2.5 port 58230 ssh2","2025-05-01T19:40:57.000+0300",16,1,40,may,57,thursday,2025,local,,"metasploitable3-ub1404",main,1,3919,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:40:57 metasploitable3-ub1404 sshd[3917]: Failed password for sys from 10.0.2.5 port 58216 ssh2","2025-05-01T19:40:57.000+0300",16,1,40,may,57,thursday,2025,local,,"metasploitable3-ub1404",main,1,3917,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:40:56 metasploitable3-ub1404 sshd[3913]: Failed password for sys from 10.0.2.5 port 58196 ssh2","2025-05-01T19:40:56.000+0300",16,1,40,may,56,thursday,2025,local,,"metasploitable3-ub1404",main,1,3913,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:40:56 metasploitable3-ub1404 sshd[3911]: Failed password for sys from 10.0.2.5 port 58178 ssh2","2025-05-01T19:40:56.000+0300",16,1,40,may,56,thursday,2025,local,,"metasploitable3-ub1404",main,1,3911,sshd,"___::_-_[]:______...___","/var/log/auth.log","linux_secure",Attacker,,16,0
